,index,image url,Answer,Question
1438,351,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/projects-add-ontology.png                                                                   ,"After selecting an ontology, click the **OK** button at the bottom right of the screen to attach the ontology to your project.",What do I do next after selecting an ontology?
1439,352,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/projects-add-dataset.png                                                                    ,"After selecting the datasets you want to attach, click the 'OK' button in the bottom right corner to finalize attaching the dataset(s) to your project.",What do I do next after selecting the datasets I want to attach to my project?
1440,353,https://storage.googleapis.com/docs-media.encord.com/static/img/benchmarkqa-project-2.png                                                                            ,"After selecting the project 'Apple Annotation' as your benchmark source, click the 'Create project' button at the top right to proceed with creating the Benchmark QA Project.",What do I do next to create a Benchmark QA Project after selecting the benchmark source?
1441,354,https://storage.googleapis.com/docs-media.encord.com/static/img/scoring-function.png                                                                                 ,"Next, type in values for 'Colour' and 'Size' in the provided fields under each category to customize them further according to your criteria.",What should I do next to customize properties like 'Colour' and 'Size' under the Apple category?
1442,355,https://storage.googleapis.com/docs-media.encord.com/static/img/create-auto-project.png                                                                              ,"The available scoring functions you can choose from are 'Dynamic benchmark' and 'Single frame-level classification,' as shown under the 'Scoring function' section in the screenshot.",What are the available scoring functions I can choose from?
1443,356,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/project-summary-dashboard-tabs.png                                        ,"To manage labeling activities and tasks, switch to the 'Labels' tab. This tab will provide detailed options and functionalities related to managing all the labeling activities and tasks within your project.",Where can I manage the labeling activities and tasks for this project?
1444,357,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/projetcs-auto-qa-summary.png                                                                ,"To start labeling new tasks, click the 'Start labelling' button located on the right side of the screen next to the circular refresh icon.",What do I do next to start annotating new tasks?
1445,358,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/explore/explore-dashboard.png                                             ,"To start labeling the data in this project, click on the 'Start labelling' button at the top right corner of the screen.",What do I do next to start labeling the data in this project?
1446,359,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/labels/activity_screen-callouts.png                                       ,"To reopen a task for annotation, check the file you want to reopen and then click the 'Reopen' button at the top next to the search field.",What do I do next to reopen a task for annotation?
1447,361,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/labels/queue_tab-callouts.png                                             ,"In the 'Type' column, you can see the format of each data asset, such as 'video/mp4' for video files. This information helps you identify the nature of the task you will be handling.",What information is available about the type of data assets in the queue?
1448,362,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/labels/queue_tab_assign_popup.png                                         ,"To annotate the 'BerghouseLeopardJog.mp4' file, click the green 'Annotate' button located in the 'Task' column next to the file details.",What do I do next to annotate the 'BerghouseLeopardJog.mp4' file?
1450,364,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/labels/data_tab-callouts.png                                              ,"To filter tasks to only see those with 'Completed' statuses, use the 'Filter by' drop-down menu (J) at the top right corner of the screen and select 'Completed' from the options.",What should I do next to filter tasks to only see 'Completed' statuses?
1451,365,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/labels/instances_tab.png                                                  ,"To search for an instance by its identifier, enter the identifier into the 'Search instance' box at the top of the screen to filter the list. Once you've found the instance, you can click 'View' in the 'Actions' column to see its details.",What should I do next to search for an instance by its identifier?
1452,366,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/performance-new-current-toggle.png                                                          ,"To download the summary data as a CSV file, click on the 'Download CSV' button located just above the chart and table options at the bottom of the 'Task actions over time' section.",What do I do next to download the summary data as a CSV file?
1453,367,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/projects-new-performance-dashboard-labeled.png                                              ,"To hide days without any actions, use the toggle switch labeled 'B'. When toggled on, it will remove all days where no actions were taken from the chart view.",How can I hide the days without any task actions from the chart view?
1454,368,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/projects-new-performance-dashboard-2.png                                                    ,"To view the data in a table format, click on the 'Table' option next to the chart button, labeled 'C'. This will display the data in a detailed tabular format.",What do I do next if I want to view the data in a table format?
1456,371,https://storage.googleapis.com/docs-media.encord.com/static/img/autoqa-details-overview.png                                                                          ,"The progress of benchmark tasks, indicated by the green checkmarks, reflects the submitted benchmark tasks and their results. For example, one user has a 65.94% success rate, which may indicate underlying issues in task performance or understanding specific labeling tasks.",Why are some benchmark tasks not progressing according to the results displayed?
1457,373,https://storage.googleapis.com/docs-media.encord.com/static/img/view-button.png                                                                                      ,"After viewing the annotator's classification by clicking the 'View' button, scroll down to find the 'Score' section, which provides a comparison of the annotator's label to the benchmark label.",What do I do next to check the annotator's score compared to the benchmark label?
1458,374,https://storage.googleapis.com/docs-media.encord.com/static/img/annotator-session-time.png                                                                           ,"To filter the table by a specific date range, use the date fields located at the top right, near the 'Download CSV' button, to select your desired start and end dates.",What do I do next to filter the table by a specific date range?
1459,375,https://storage.googleapis.com/docs-media.encord.com/static/img/submissions-graph.png                                                                                ,"To filter the submissions by a specific criteria, click on the 'Filter' button located in the top-right corner above the graph.",What do I do next if I want to filter the submissions by a specific criteria?
1460,376,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/projects-manual-qa-settings.png                                                             ,"To upload annotation instructions, click on the '+ Add instructions' button under the 'General' section in 'Options'. This allows you to upload a PDF of the annotation instructions.",What do I do next to add annotation instructions to my project?
1461,377,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/copy_project_page1.png                                           ,"After selecting the labels you want to copy, click 'Next: configure labels' to proceed with configuring label copies. This will guide you to step 2 of the process.",What do I do next if I have selected specific labels to copy?
1462,378,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/select_labels_option.png                                         ,"Yes, the new annotation project uses the same ontology as the original by default, but you can change this in the Project settings if required.",Is it possible to change the ontology of the new project?
1463,379,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/copy_labels_page2.png                                            ,Click the red 'Next' button at the bottom right corner of the dialog to proceed to the next step in copying the selected data assets.,What do I do next to proceed with copying the selected data assets?
1464,380,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/annotation-instructions.png                                                                 ,"The 'Submit' button is located at the top right corner of the interface, allowing you to finalize and submit your annotation work.",Where can I find the 'Submit' button to finalize my annotation task?
1465,381,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/add_project_tags.png                                             ,"To remove a tag from the project, click the 'x' button next to the tag name in the 'Project tags' field, such as next to 'CrohnsDisease' or 'dicom'.",What do I do next to remove a tag from this project?
1466,382,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/filter_project_tags.png                                          ,"To add a new project with specific tags, click the 'New project' button on the top right corner of the screen. During the project creation process, you can assign relevant tags to ensure easy filtering in the future.",What do I do next to add a new project with specific tags?
1467,383,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/auto-qa-settings-location.png                                                               ,"To view the project details for the benchmark project source, click on 'View project' next to 'Fruit annotation'.",What do I do next if I want to view the project details for the benchmark project source?
1468,384,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/Project-settings-team-highlighted.png                                                       ,"Currently, there are no groups created under the 'Groups' section. To assign a collaborator, you need to create a group first using the 'Manage' button in the Groups section.",What do I do next to assign a collaborator to a group?
1469,385,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/team_page.png                                                    ,"To change a collaborator's role, click on the dropdown menu next to the collaborator's email, currently showing 'Annotator'. Choose a different role from the options provided in the dropdown.",What do I do next to change a collaborator's role?
1470,386,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/Project-settings-invite-collaborators-highlighted.png                                       ,"Once you have entered the email addresses of the people you want to invite, press the 'Add' button to complete the invitation process.",What do I do next after entering the email addresses of new collaborators?
1471,387,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/project_add_collaborator.png                                     ,"After adding all collaborators, you can start working on the project by clicking either 'Start reviewing' or 'Start labelling' if you wish to begin those tasks for the 'Underwater 2022-06-14' project.",What do I do next after adding all collaborators?
1472,388,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/Project-settings-manage-groups-highlighted.png                                              ,"After selecting a group from the 'Select group' drop-down menu in the 'Manage Groups' pop-up, click on the 'Select Role' drop-down to assign a specific role to the group before clicking 'Add' to finalize the process.",What do I do next to assign a role to a group of collaborators?
1473,389,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-settings-manage-groups-popup.png                                                    ,The group you add will appear under the 'Added groups' heading below the drop-down menus for selecting group and role.,Where will the added group be listed after I add them?
1474,390,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/settings-delete-button.png                                                                  ,"To remove a group from the project, click the blue trash bin button next to the group's name under the 'Added groups' heading.",What do I do next to remove a group from the project?
1475,391,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/change_user_role.png                                             ,"After selecting 'Admin' for ulrik@cord.tech from the drop-down menu, confirm your selection. Remember, this action is irreversible.",What do I do next to confirm making ulrik@cord.tech a project Admin?
1476,392,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/change_user_to_admin.png                                         ,"To add a new collaborator, click on the '+ Invite collaborators' button located at the bottom of the screen, next to the project options.","I want to add a new collaborator to the project, what should I do next?"
1477,393,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/settings/project_delete.png                                               ,"To start adding labels, click the 'Start labelling' button located on the top right of the screen.",What do I do next to start adding labels to my project?
1478,394,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-dashboard.png                                                                    ,"After designing your workflow on the 'Workflow canvas' labeled as C, click 'Create Project' at E to complete the project creation process. If you need to make changes, you can also select 'Previous step'.",What do I do next to complete my project setup after designing the workflow?
1479,395,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-start-component.png                                                              ,Clicking the 'Start' button will display the Datasets connected to the Project and the selected ontology needed for the annotation task.,What information will be displayed when I click the 'Start' button?
1480,396,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-annotate-component.png                                                           ,"To change the name of the annotation stage, click the edit icon that appears on the 'Annotate' card in your screenshot.",What do I do next to change the name of an annotation stage?
1481,397,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-annotate-card-2.png                                                              ,"Click on the 'Edit' icon next to 'No URL added' under the Webhook section. Then, add the URL of the server you want to receive notifications on.",What do I do next to set up a webhook for notifications?
1482,398,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/percentage-router-icon.png                                                                 ,"Next, you will need to access the settings of the percentage router in your workflow interface. There, you can set the desired percentages to direct the tasks to your specified review stages or user groups.",What do I do next to configure the percentage router to direct tasks to different reviewers?
1483,399,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-percentage-router.png                                                            ,"Review stage A has 2 reviewers assigned, while Review stage B has 4 reviewers.",How many reviewers are assigned to each review stage?
1484,400,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/collaborator-router-icon.png                                                               ,"Next, configure the Collaborator router rules to assign tasks to the appropriate review stages by specifying conditions that match users to their designated review process.",What do I do next to assign tasks to specific review stages for different users?
1485,401,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-collaborator-router.png                                                          ,"To add a collaborator to the router, you must first ensure that an input is connected. Then, click 'Add pathway' to select collaborators from the previous stage, and finish by clicking 'Add'.",What do I do next to add a collaborator to the router based on the instructions?
1486,402,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-review-component.png                                                             ,You can toggle strict review mode on or off by clicking the switch next to 'Strict review'.,How can I enable or disable strict review mode?
1487,403,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflow-review-card.png                                                                   ,"To compare stages for task restrictions, go to the 'Task assignment restriction' section at the bottom, and select the desired stages from the 'Please select' dropdown menu.",What do I need to do next to compare stages for task restrictions?
1488,404,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-review-add-users.png                                                             ,"According to the documentation note, Admins and Team Managers cannot be removed from review stages. If any of the reviewers are Admins or Team Managers, they are automatically included in all review stages.",Why can't I remove any reviewers from the list?
1489,405,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/strict-review-2.png                                                                        ,"Since the 'Strict review' stage allows for adjustments and comments, you can add comments when rejecting a task. Look for the option to add comments in the same section where you manage task rejections.",What do I do next to add a comment when rejecting a task?
1490,406,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/annotate-user-restriction.png                                                               ,"To ensure only specific users are added to the 'Review 1' stage, select the 'Selective' option under 'Add reviewers to stage' instead of 'All,' and then manually choose the reviewers you want to include.",What do I do next to ensure that only specific users are added to the 'Review 1' stage?
1491,407,https://storage.googleapis.com/docs-media.encord.com/static/img/agentnode-2.png                                                                                      ,"After creating an Agent, you should add pathways to connect the Agent to other workflow components by clicking the '+' next to 'Add pathway'. This step is essential to fully integrate the Agent into your workflow.",What should I do next after creating an Agent?
1492,408,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-complete-component.png                                                           ,"To receive notifications, add a Webhook by clicking the Edit icon next to 'Webhook' and entering the server URL where you'd like to receive the notifications for tasks arriving at the 'Complete' stage.",What do I do next if I want to receive notifications for tasks reaching the 'Complete' stage?
1493,409,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflows-manage-collaborators.png                                                         ,"To manage existing collaborators, click on the 'Manage' tab at the top of the page.",What's the next step to manage existing collaborators?
1494,410,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/add-annotator-workflows.png                                                                ,"If no annotators are specified for a stage like 'Annotate', all users with roles such as Annotator, Annotator & Reviewer, Team Manager, and Admin will be added by default, as mentioned in the documentation.",What happens if I don't specify annotators for a stage?
1495,411,https://storage.googleapis.com/docs-media.encord.com/static/img/new-workflow-template-2.png                                                                          ,"To edit an existing workflow template, select the desired template from the list shown under 'Workflow templates'. You can find templates like 'Standard workflow', 'Double review workflow', etc., displayed in the list.",How can I edit an existing workflow template?
1497,413,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/workflow-templates-screen.png                                                              ,You can create a new workflow template by clicking the '+ New workflow template' button located at the top right corner of the screen.,Where can I create a new workflow template?
1498,414,https://storage.googleapis.com/docs-media.encord.com/static/img/edit-template-button.png                                                                             ,"To ensure your workflow can be saved, connect all the nodes, include a 'Complete' stage in the workflow, and give the template a title.",What do I do next to make sure my workflow can be saved?
1499,415,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/select-template.png                                                                        ,"After clicking the 'Select' button for your desired template, proceed with the rest of the project setup workflow guided by the application interface.",What do I do next to set up a project after selecting a template?
1501,417,https://storage.googleapis.com/docs-media.encord.com/static/img/template-collaborators.png                                                                           ,"You can see the roles next to each collaborator's email under the 'Individuals' section. For example, 'david.babushkin@encord.com' has the 'Admin' role.",Where can I see the roles of existing collaborators in this template?
1502,418,https://storage.googleapis.com/docs-media.encord.com/static/img/template-collaborators-2.png                                                                         ,"A user with the 'Viewer' role has read-only access to the workflow template. They can attach the template to projects but cannot modify, delete, or share the template.",What are the restrictions for a user added with the Viewer role?
1503,419,https://storage.googleapis.com/docs-media.encord.com/static/img/workflows/delete-template.png                                                                        ,"The template ID for the current template is displayed under 'My-template', specifically as 'dd97ebcf-75a0-4140-b47e-6895f30d72a5'.",Where can I find the template ID for the current template?
1504,420,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus-determine-consensus.png                                                           ,"Next, to reach a consensus, ensure you have selected 4 reviewers under the 'Determine consensus' section. Currently, no reviewers are selected, as shown in the screenshot.",What do I do next to reach a consensus for this data unit?
1505,421,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus-review-refine-workflow.png                                                        ,"In the 'Determine consensus' phase of Consensus 1, the current status is 'Consensus reached'.",What is the current status of the consensus in the 'Determine consensus' part of Consensus 1?
1506,422,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus_reviewer-02-01.png                                                                ,"Once you've reviewed the labels, select the annotators in agreement by checking the boxes next to their names and then click either 'Consensus reached' or 'No consensus' at the top right to finalize your review.",What do I do next after reviewing the labels for each annotator for this image?
1507,423,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus-reviewer-01-01.png                                                                ,"The timeline details are displayed at the bottom of the screenshot. It includes the time indicators and annotations bar, where each annotator's contribution is shown with colored bars, and the current timestamp is displayed as 'Time 00:11.45/02:05.40'.",Where can I see the timeline details for the video being reviewed?
1509,425,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus_reviewer-01-02.png                                                                ,"If the labels are incorrect or there isn't enough consensus, you should click the 'No consensus' button located at the top-right of the screen, next to the text 'Consensus reached'.",How can I mark the data unit as having 'No consensus' if I find the labels incorrect?
1510,426,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus-review-refine-image.png                                                           ,"If the labels are incorrect, click on the 'Reject task' button in the top right corner. This action will reject the current labels and may assign the task for re-evaluation or re-annotation.",What do I do next after reviewing the labels if I decide these are incorrect?
1511,427,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus-review-refine-video.png                                                           ,"After editing the labels, click 'Approve labels' to confirm the changes. Then, select 'Approve task' at the top right to finalize your approval for this data unit.",What are the steps I need to follow after editing labels if I want to approve my task?
1512,428,https://storage.googleapis.com/docs-media.encord.com/static/img/annotator-training-creation.png                                                                      ,"After creating a new training project, choose a meaningful name and description for your annotator training project. Then, click 'Next step' to proceed, following the instructions below the screenshot.",What do I do next after creating a new training project?
1513,429,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/training/create_flow/at_create1_enter_details.png                                           ,"After clicking 'Next step,' you will move to the 'Select ontology' phase. Ensure you select the exact same Ontology used for ground-truth labels in the source Project.",What do I do next to select the Ontology for the project?
1514,430,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/training/create_flow/at_create2_select_ontology.png                                         ,Selecting the 'New Ontology' option would allow you to create a new custom ontology instead of using an existing one from the provided list on the left. This option is available next to 'Select ontology'.,What does selecting the 'New Ontology' option allow me to do?
1516,432,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/training/create_flow/at_create4_assign_team-blurred.png                                     ,"Yes, you can add more annotators to the project later, as mentioned in the documentation tip above the screenshot.",Can I change the group of trainees later after this step?
1517,433,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/training/working_flow/at_lifecycle1-add_annotators-blurred.png                              ,"After adding annotators, check the summary screen to confirm that the number of tasks and annotators align. For example, with 4 tasks and 4 annotators, you should expect a total of 16 tasks assigned.",What do I do next to ensure all annotators are ready for the training project?
1518,434,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/training/working_flow/at_working1_start-summary-page_blurred.png                            ,"You can find the submission details under the 'Annotator submissions' tab located next to the 'Overview' tab in the Annotators section. Here, you will see specific submission data for each annotator.",Where can I find the submission details of annotators?
1519,435,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/training/working_flow/at_an_working1_summary.png                                            ,"To complete the annotation tasks, click on 'Start labelling' to initiate your tasks. Proceed through each task shown in your queue to complete them.",What do I need to do next to complete the annotation tasks in the Traffic Training Project Demo?
1520,436,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/training/working_flow/at_an_working2_labels-blurred.png                                     ,"Once an annotator submits a task, it cannot be re-opened, as per the documentation instructions.",What do I do next to re-open a submitted task?
1521,437,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/training/working_flow/at_lifecycle2_evaluate-perf_blurred.png                               ,"To evaluate individual annotator performance, go to the 'Annotators' section on the right and click on the 'Annotator submissions' tab. Here, you can review each annotator's submitted tasks and their benchmark results.",What do I do next to evaluate individual annotator performance?
1522,438,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/training/working_flow/at_lifecycle2_1-evaluate-perf-submissions_blurred.png                 ,"To download the CSV of all results, click on the 'Download CSV' button located at the top right of the 'Annotator submissions' tab.",What do I do next to download the CSV of all results?
1523,439,https://storage.googleapis.com/docs-media.encord.com/static/img/projects-list.png                                                                                    ,"To manage the 'Magical Marmosets' project, first select it from the list under 'Projects'. Then, navigate through tabs like 'Project Overview', 'Explore', and 'Settings' to view statistics, explore data, and adjust settings.",What do I do next to manage the 'Magical Marmosets' project?
1524,440,https://storage.googleapis.com/docs-media.encord.com/static/img/project-status.png                                                                                   ,"To enable tasks for annotators in the 'Candid Koalas' project, change its status from 'Paused' to either 'In progress' or 'Not started'. Tasks cannot be opened by annotators if the status is 'Paused'.",What do I do next to enable tasks for annotators in the 'Candid Koalas' project?
1525,443,https://storage.googleapis.com/docs-media.encord.com/static/img/queue-priorities.png                                                                                 ,The email address of the user assigned to a task is displayed under the 'Assigned to' column labeled I in the task list.,Where do I find the email address of the user assigned to a task?
1526,445,https://storage.googleapis.com/docs-media.encord.com/static/img/update-priority.png                                                                                  ,"Answer To update the task priority to 50, either adjust the slider until it displays 50 or enter '50' in the input field. Then click the blue 'Update' button to save the new priority level.",What do I do next to update the task priority to 50?
1527,446,https://storage.googleapis.com/docs-media.encord.com/static/img/queue-tab-annotators.png                                                                             ,"To start working on the highest priority task, click the 'Start labeling' button located in the top right corner. This will open the Label Editor with the highest priority task.",What is the next step to start working on the highest priority task in my queue?
1528,447,https://storage.googleapis.com/docs-media.encord.com/static/img/queue-tab-reviewer.png                                                                               ,"To start reviewing a task, click the 'Start reviewing' button at section F. This will open the Label Editor starting with the highest priority task.",What should I do next to start reviewing a task?
1529,448,https://storage.googleapis.com/docs-media.encord.com/static/img/export-and-save-button.png                                                                           ,"The 'rhein-facing-south.jpg' data unit was last edited by the user with the email 'david.babuschkin@encord.com' 1 day ago, as shown in the 'Last edited by' column.",Which user last edited the 'rhein-facing-south.jpg' data unit?
1530,449,https://storage.googleapis.com/docs-media.encord.com/static/img/save-new-version.png                                                                                 ,"To view the list of previously saved label versions, go to the 'Saved versions' tab, which is located next to 'Label Instances' under the 'Labels' menu on the top navigation bar.",How can I view the list of previously saved label versions?
1531,450,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/project-dashboard/labels/instances_tab.png                                                  ,"Yes, there are multiple instances labeled as 'Rock' in the 'bluemlisalphutte_flyover.mp4' file. The instances are listed as 'Rock (0)', 'Rock (1)', 'Rock (2)', 'Rock (3)', and 'Rock (4)'.",Is there more than one instance labeled as 'Rock' in the 'bluemlisalphutte_flyover.mp4' file?
1532,451,https://storage.googleapis.com/docs-media.encord.com/static/img/admin-join-projects.png                                                                              ,"Yes, it is possible to filter projects by tags. In the current view, use the 'Filter by tags' field located to the right of the 'Filter by project owner' field to filter projects by specific tags.","Is it possible to filter projects by tags, and how can I do it in the current view?"
1533,456,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate-new-dataset.png                                                                             ,"Yes, you can toggle the 'Looking to create a mirrored dataset?' option to create a Mirrored Dataset as mentioned in the tip below the screenshot.",Is there an option to create a mirrored dataset from here?
1534,457,https://storage.googleapis.com/docs-media.encord.com/static/img/create-dataset.png                                                                                   ,"Next, click the red 'Create dataset' button at the bottom right of the screen. This will finalize the creation of your dataset as shown in the screenshot and described in the documentation below.",What do I do next to finalize creating this dataset?
1535,458,https://storage.googleapis.com/docs-media.encord.com/static/img/attach-existing-files.png                                                                            ,"Yes, you can view more details about an image by clicking 'View details' next to the image file name, such as 'skiing.jpg'.",Can I view more details about an image in the 'Ski images' dataset?
1536,459,https://storage.googleapis.com/docs-media.encord.com/static/img/upload-files-dataset.png                                                                             ,You can enter a description for your dataset by clicking the pencil icon next to 'Enter description (optional)' displayed at the top of the dataset page.,How do I enter a description for my dataset?
1537,460,https://storage.googleapis.com/docs-media.encord.com/static/img/import-from-private-cloud.png                                                                        ,"The file size limit for importing JSON or CSV files is 100MB, as stated in the information text on the screen.",What is the file size limit for importing JSON or CSV files?
1538,461,https://storage.googleapis.com/docs-media.encord.com/static/img/upload-json-or-csv.png                                                                               ,"After selecting and adding your JSON or CSV files, click the 'Import' button located at the bottom right of the 'Import from private cloud' tab to add the data to your Dataset.",What do I do next to add the cloud data to my Dataset?
1539,462,https://storage.googleapis.com/docs-media.encord.com/static/img/datasets-screen-2.png                                                                                ,"Click on the 'Welsh Whales' dataset in the list. Once selected, you will have options to upload additional files to the dataset, as mentioned in the documentation.",What do I do next to upload files to the 'Welsh Whales' dataset?
1540,463,https://storage.googleapis.com/docs-media.encord.com/static/img/datasets/add-new-dataset-tabs.png                                                                    ,"To manage access permissions, click on the 'Settings' tab beside the 'Data' tab. This will let you modify who has access to the dataset.",What do I do next to manage the access permissions for this dataset?
1541,464,https://storage.googleapis.com/docs-media.encord.com/static/img/datasets/manage-datasets.png                                                                         ,"To delete an image sequence from the dataset, first select the checkbox next to the image sequence name in section **B**. Then, click the _Delete_ button to remove it from the dataset.",What do I do next to delete an image sequence from the dataset?
1542,465,https://storage.googleapis.com/docs-media.encord.com/static/img/datasets/dataset-settings.png                                                                        ,"To change a collaborator's role from Viewer to Admin, click on the three dots to the right of their name and select the option to upgrade them.",What do I do next to change a collaborator's role from Viewer to Admin?
1543,466,https://storage.googleapis.com/docs-media.encord.com/static/img/datasets/dataset-projects.png                                                                        ,"Next, you can click on the 'View' link beside the project you are interested in. For instance, if you want to navigate to the 'Apples detection' project, click on the 'View' link in the corresponding row.",What do I do next to navigate to a specific Project from this screen?
1544,467,https://storage.googleapis.com/docs-media.encord.com/static/img/datasets/dataset-delete-dataset-highlighted.png                                                      ,"After clicking the 'Delete dataset' button, make sure to read the warning in the pop-up that prompts you to type 'delete'. Understand that deleting a dataset is a permanent action and cannot be undone as mentioned in the warning.",What do I do next to ensure I understand the consequences of deleting a dataset?
1546,469,https://storage.googleapis.com/docs-media.encord.com/static/img/pre-labeling-task-agent.png                                                                          ,"After completing the review process, if a task is approved in the 'Review 1' stage, it moves to the 'Complete' stage, indicating the end of the workflow. If rejected, it might return for further annotation or adjustments.",What do I do next after completing the review process?
1548,472,https://storage.googleapis.com/docs-media.encord.com/static/img/obj-track-slow.png                                                                                   ,"To delete an object, select 'Delete object' from the menu on the left or press the 'BACKSPACE' key as indicated next to the option.",What do I do next if I want to delete an object from the interface?
1549,473,https://storage.googleapis.com/docs-media.encord.com/static/img/object-tracking.png                                                                                  ,"After setting your tracking parameters and ensuring that 'Chicken (0)' is selected with a bounding box, click the 'Run tracking' button at the bottom right of the panel (highlighted with label 4) to begin tracking the chicken across the specified frames.",What should I do next to track the chicken across all frames?
1550,474,https://storage.googleapis.com/docs-media.encord.com/static/img/auto-seg-bb.png                                                                                      ,"After selecting 'Advanced (slow)', ensure you have initiated the tracking by clicking 'Track object' or using the keyboard shortcut Shift + T. This will start tracking for 30 consecutive frames.",What do I do next after selecting 'Advanced (slow)' for the tracking option?
1551,475,https://storage.googleapis.com/docs-media.encord.com/static/img/auto-seg-rbb.png                                                                                     ,"Next, right-click the shape and select 'Track object', then choose the appropriate tracking option. You can speed up the process by using the shortcut Shift + T to start SAM 2 tracking instantly.",What do I do next if I want to run SAM 2 tracking for 30 frames as mentioned?
1552,476,https://storage.googleapis.com/docs-media.encord.com/static/img/auto-seg-bitmask.png                                                                                 ,"To start tracking the apple, right-click on the shape of the apple, then click 'Track object' from the menu. This will run the tracking for 30 consecutive frames.",What do I do next to start tracking the apple in the image for 30 frames?
1553,477,https://storage.googleapis.com/docs-media.encord.com/static/img/auto-seg-polygon.png                                                                                 ,"After starting the tracking, you can use the 'Freehand edge touchup' option from the context menu to adjust the object's edges.",What do I do next if I want to adjust the object's edges after tracking starts?
1554,479,https://storage.googleapis.com/docs-media.encord.com/static/img/instantiate-sam.png                                                                                  ,"To enable SAM mode, press Shift + A on your keyboard. This will allow you to continue annotating with SAM even if you switch to a different annotation class.",What do I do next to enable SAM mode for further annotation?
